"id_cuidador","id_usuario","nome","sexo","data_nascimento","parentesco_paciente","telefone"
"31536","31536","Sandra Edwards DDS","M","1961-11-27","Sobrinho","001-021-936-0893x113"
"31537","31537","Christopher Guerrero","F","1992-12-04","Filho","001-824-478-0570x6170"
"31538","31538","Shawna Mitchell","M","1958-06-10","Filha","(529)153-4758x4974"
"31539","31539","Todd Garcia","F","2001-11-07","Sobrinho","318.961.7196x67885"
"31540","31540","Cody Holmes","M","1992-03-23","Sobrinho","+1-595-934-7609x64838"
"31541","31541","Mary Miller","F","2005-03-05","Filho","550.087.7216x589"
"31542","31542","Elizabeth Perez","F","1996-08-07","Cônjuge","(604)659-1960x278"
"31543","31543","Tracy Bailey","M","1965-07-22","Nora","+1-261-542-9634x63842"
"31544","31544","Nicholas Hicks","F","1958-07-21","Cônjuge","(324)853-3936x0827"
"31545","31545","Anthony Diaz","F","2003-12-15","Nora","001-453-264-1798x018"
"31546","31546","Amber Harrison","M","1969-05-28","Nora","(951)845-8223"
"31547","31547","Jason Oneal","M","2000-09-23","Filho","+1-459-910-7293x90291"
"31548","31548","Shawn Castillo","F","2003-11-28","Primo","113-087-8917x507"
"31549","31549","Julie Lopez","M","1985-08-16","Cônjuge","(786)169-2906"
"31550","31550","Meghan Aguirre","M","1991-07-31","Sobrinho","001-962-809-7694x3176"
"31551","31551","Robert Meza","M","1959-02-01","Filha","+1-872-536-1971x233"
"31552","31552","Maurice Green","M","2001-08-05","Filha","358.298.9078x0911"
"31553","31553","Michael Lamb","M","1990-05-24","Filho","001-722-037-0997x5898"
"31554","31554","Elizabeth Garcia","F","1956-09-10","Sobrinho","9524116469"
"31555","31555","Kristin Nelson","M","1962-08-15","Nora","(484)092-5629x67627"
"31556","31556","Latasha Hess","F","1987-12-09","Cônjuge","828.476.2576x4191"
"31557","31557","Robert Garza","F","2000-01-26","Genro","3746086203"
"31558","31558","Bailey Sanders","F","1980-06-21","Filho","671.191.0987x791"
"31559","31559","Joseph Anderson","M","1979-09-17","Filho","(828)392-6974x5407"
"31560","31560","Diana Reid","M","2003-08-23","Genro","001-541-753-3312x79986"
"31561","31561","Ashley Miller","M","1975-02-07","Filha","001-821-595-3256x2082"
"31562","31562","Casey Hunt","F","1973-10-22","Primo","938-001-2049x17723"
"31563","31563","Amber Jones","F","1982-08-09","Filho","956.322.9224x691"
"31564","31564","Sherry Fernandez","F","1968-02-15","Filho","+1-262-387-2042x28088"
"31565","31565","Megan Gardner","F","1988-05-17","Genro","+1-705-913-7102"
"31566","31566","Linda Oconnell","F","1961-08-08","Nora","001-601-468-8537x555"
"31567","31567","Ashley Ingram","M","1997-10-21","Filho","(184)041-7060x5269"
"31568","31568","Dennis Powell","M","1966-09-12","Primo","8728155741"
"31569","31569","Michael Anderson","F","1969-09-02","Filha","646.830.6761"
"31570","31570","Luis Nguyen","M","1996-08-06","Filha","652.583.8990x26613"
"31571","31571","Julia Jones","F","1996-01-21","Cônjuge","6014853709"
"31572","31572","Amy Mason","F","1989-10-14","Nora","984.601.7335"
"31573","31573","Michael King","F","1976-11-30","Filha","(904)894-5365x4596"
"31574","31574","Alan Bell","M","1987-06-18","Primo","(691)888-6726x59684"
"31575","31575","Walter Estrada","M","1964-01-18","Primo","(047)851-0903"
"31576","31576","Mark Brewer","M","1977-09-29","Filha","122-087-2983"
"31577","31577","Manuel Rice","F","2004-07-19","Filha","547.436.9964"
"31578","31578","Danielle Hamilton","M","1964-11-07","Filha","+1-832-550-8741"
"31579","31579","Dr. Jason Murray DDS","M","1997-02-18","Cônjuge","014-482-4583x597"
"31580","31580","Mary Campbell DDS","M","2004-09-25","Nora","416-864-4813"
"31581","31581","Jeffery Conrad","F","1972-03-23","Sobrinho","(232)007-4333x778"
"31582","31582","Mr. Tyler Randall MD","M","1979-05-03","Filho","(621)469-4379x491"
"31583","31583","Kimberly Waters","M","1959-11-22","Filho","588-194-5782"
"31584","31584","Lindsey Dillon","F","1964-05-20","Primo","001-940-165-5449x78758"
"31585","31585","Samantha Jones","M","1960-03-08","Filha","(039)188-0586"
"31586","31586","Gregory Johnson","F","2003-04-08","Sobrinho","(975)084-6997x311"
"31587","31587","Michael Smith","F","1974-03-28","Nora","(195)851-2085"
"31588","31588","Julie Estrada","M","1998-06-28","Filho","(880)671-6578x704"
"31589","31589","Carmen Shepard","F","1979-09-02","Genro","5794352906"
"31590","31590","Scott Pineda II","M","1957-11-12","Filho","628-362-5796"
"31591","31591","Amanda Moore","F","2000-02-22","Sobrinho","082.660.8187"
"31592","31592","Lisa Smith","M","1994-10-08","Filho","724-346-9377x0128"
"31593","31593","Keith Taylor","F","1960-03-22","Primo","+1-245-614-0121x50930"
"31594","31594","Hannah Williams","M","1984-11-18","Filha","(556)497-1785x0493"
"31595","31595","Adam Mitchell","M","1993-12-30","Sobrinho","575-231-0363x21461"
"31596","31596","Robin Blair","M","1976-09-21","Sobrinho","776.483.0689"
"31597","31597","Stephanie Stevens","M","1992-06-20","Genro","(823)406-4660"
"31598","31598","Mary Wright","F","2001-07-26","Filho","283-497-5223"
"31599","31599","Charles Diaz","M","1964-10-01","Cônjuge","8826889331"
"31600","31600","Colton Luna","M","1961-01-08","Sobrinho","483.046.4604x239"
"31601","31601","Allen Ramsey","M","1968-09-27","Cônjuge","001-780-589-7417x898"
"31602","31602","Mark Cohen","M","1964-03-04","Sobrinho","(376)793-6288x7277"
"31603","31603","Kelly Garcia","F","1982-12-18","Filho","345.946.8854x343"
"31604","31604","Brian Burke","M","1993-06-13","Genro","668.453.7052"
"31605","31605","Brandon Ho","F","1968-03-16","Genro","766-687-6529x64742"
"31606","31606","Benjamin Baker","M","1955-05-25","Sobrinho","165.988.8969x1905"
"31607","31607","Cheryl Santos","F","2000-01-05","Nora","+1-786-211-0575"
"31608","31608","Derrick Foley","F","1995-01-01","Nora","(093)286-8779x5780"
"31609","31609","Crystal Robbins","F","1955-01-11","Filho","(278)684-0466"
"31610","31610","Stephanie Dennis","F","1960-04-03","Sobrinho","001-251-610-5122"
"31611","31611","Melissa Steele","M","1983-02-18","Sobrinho","245.104.3521x179"
"31612","31612","Nathan Lowe","F","1971-04-03","Nora","001-267-295-3813x10659"
"31613","31613","Claire Perez","F","1987-10-28","Filha","001-745-942-8524x6599"
"31614","31614","Jennifer Smith","F","1970-02-05","Sobrinho","(298)703-1958x934"
"31615","31615","Jeffrey Kerr","M","1970-07-18","Cônjuge","(606)811-2754"
"31616","31616","Kelly Wiley","M","1993-08-10","Filha","(976)989-6084"
"31617","31617","Christina Oconnor","M","1992-09-10","Genro","667.954.5140x1031"
"31618","31618","Brandon Davis","F","1975-12-12","Primo","001-347-353-5235"
"31619","31619","Luis Hubbard","F","2005-06-21","Genro","+1-811-696-0959"
"31620","31620","Brian Torres","F","1970-12-20","Cônjuge","2031465921"
"31621","31621","Lori Williams","F","1997-04-05","Filho","(217)943-0541x53350"
"31622","31622","Mrs. Christina Knox","M","1978-06-01","Filho","254.952.7985x93164"
"31623","31623","Andrea Salinas","F","1978-09-23","Primo","5507337628"
"31624","31624","Jocelyn Kramer","M","1979-11-10","Cônjuge","+1-097-573-3482"
"31625","31625","Misty Perez","F","1993-02-23","Filha","(046)427-1382x1057"
"31626","31626","Austin Hopkins","F","1987-04-11","Sobrinho","242-333-2030x363"
"31627","31627","Ryan Stewart","F","1966-07-30","Filha","141-121-5348"
"31628","31628","William Wilson","F","1978-11-19","Filha","640.571.9159x90461"
"31629","31629","Sandra Nielsen DVM","M","1965-05-10","Cônjuge","+1-671-062-3453"
"31630","31630","Gilbert Wheeler","F","1985-08-03","Sobrinho","617-243-5846x420"
"31631","31631","Joanna White","M","1995-02-25","Filho","803-994-8259x7989"
"31632","31632","Michelle Case","F","1981-11-13","Sobrinho","152-272-7360x35326"
"31633","31633","Jack Campos","M","1978-11-22","Nora","763-049-5208x89721"
"31634","31634","Erin Mccarty","F","1968-10-01","Sobrinho","945.502.6598x140"
"31635","31635","Stephen Kelly","M","1981-04-04","Genro","4719307400"
"31636","31636","William Brown","F","1955-09-26","Filha","(966)946-4254x54271"
"31637","31637","Sara Holland","F","1996-03-20","Nora","(053)277-0257x44269"
"31638","31638","Phillip Romero","M","1989-04-12","Filha","(231)656-7510"
"31639","31639","Steven Pace","M","1982-09-04","Genro","001-741-972-1518x192"
"31640","31640","Luke Dyer","M","1996-04-20","Filho","686-818-0070x91695"
"31641","31641","Kimberly Williams","M","1966-06-08","Filha","631.980.9339"
"31642","31642","Laura Lowery","F","1995-10-12","Nora","+1-514-053-9987x7498"
"31643","31643","Stephanie Hines","F","1996-02-10","Filha","001-367-790-9387"
"31644","31644","Heather Mills","F","1976-06-02","Nora","+1-308-447-6693"
"31645","31645","Michael Wolf","M","1959-12-25","Sobrinho","+1-181-235-3230x7839"
"31646","31646","Miss Leslie Costa","M","1996-03-30","Filho","747-347-0637x67777"
"31647","31647","Anthony Phillips","F","1995-10-12","Filho","+1-485-012-9789x03557"
"31648","31648","Thomas Andrade","F","1959-05-02","Genro","(367)469-4181x153"
"31649","31649","Brittany Edwards","M","1998-04-12","Nora","001-783-859-4009x48472"
"31650","31650","William Fox","M","1995-05-23","Primo","8972144059"
"31651","31651","Rebecca Frazier","F","1977-09-28","Cônjuge","035-210-1393x6371"
"31652","31652","Michael Green","F","1973-09-26","Cônjuge","001-538-694-7843x7748"
"31653","31653","James Costa","F","1997-06-03","Genro","001-051-066-7557x789"
"31654","31654","Kimberly Hubbard","F","1970-05-03","Filho","+1-214-750-4128"
"31655","31655","Leah Miller","F","1983-03-01","Sobrinho","001-503-820-8252x7754"
"31656","31656","James Barnes","M","1977-01-20","Cônjuge","704.151.8350x58136"
"31657","31657","Jeffrey Hicks","M","2001-01-17","Filha","6607126622"
"31658","31658","Kimberly Weber","F","1998-06-26","Filha","001-420-357-0630"
"31659","31659","Jordan Burns","F","1958-09-21","Genro","(825)026-7722x51609"
"31660","31660","Nicole Fields","M","1973-08-13","Filho","3419468173"
"31661","31661","Tracy Wilson","M","1988-05-27","Sobrinho","+1-494-037-8550x4983"
"31662","31662","Sharon Miller","F","1999-09-20","Cônjuge","+1-381-768-1183x912"
"31663","31663","Crystal Anderson","M","1999-08-30","Cônjuge","490-195-2494x563"
"31664","31664","Jennifer Oconnor","M","1996-10-05","Nora","001-243-984-5714x0980"
"31665","31665","Adrian Robinson","F","1975-04-07","Cônjuge","887.967.7276"
"31666","31666","Belinda Mullen","F","1962-03-16","Filho","(354)683-4669"
"31667","31667","Megan Marks","F","1988-12-04","Genro","533.100.0431x121"
"31668","31668","Jennifer Davis","F","1955-09-13","Filha","+1-942-508-2766"
"31669","31669","Samantha Davis","M","2004-09-29","Sobrinho","456.423.4817"
"31670","31670","Donna Mitchell","M","2005-01-20","Filha","917-832-7644x15349"
"31671","31671","Richard Fitzpatrick","F","2004-04-04","Sobrinho","444-743-2297"
"31672","31672","Matthew Woods","M","1993-12-12","Sobrinho","600-006-3275"
"31673","31673","Leslie Johnson","F","2000-03-24","Genro","383-886-4511"
"31674","31674","Kelly Tapia","F","1956-07-06","Sobrinho","+1-224-611-8436x81228"
"31675","31675","Mrs. Sarah Le","F","2002-02-24","Primo","001-474-185-2280x33805"
"31676","31676","Phillip Barber","F","1956-05-13","Cônjuge","461.261.6280x4986"
"31677","31677","James Holder DDS","M","1976-06-16","Sobrinho","(886)306-3306"
"31678","31678","Angela Carter","F","1994-08-28","Sobrinho","(311)182-6200x2962"
"31679","31679","Travis Pacheco","M","1959-04-05","Nora","341.659.2564"
"31680","31680","Gloria Garcia","M","1955-07-27","Filho","902-390-1060x9846"
"31681","31681","Stephanie Maynard","F","1964-07-29","Sobrinho","001-629-110-8155x677"
"31682","31682","Samantha Jones","F","1996-09-17","Nora","(651)740-2563x9164"
"31683","31683","Angela Swanson","M","1985-12-20","Genro","416.295.3864x802"
"31684","31684","Paul Nelson","F","1988-06-05","Filha","(929)524-1331x618"
"31685","31685","Michelle Carter","F","2005-04-01","Nora","983.345.7395"
"31686","31686","Bryan Nelson","F","1964-02-12","Cônjuge","001-190-165-4245x29498"
"31687","31687","Richard Phillips","M","1955-08-16","Primo","+1-386-988-8096"
"31688","31688","Christine Roberts","M","1956-03-24","Cônjuge","514.869.0716x37793"
"31689","31689","Jessica Hudson","M","1962-05-09","Filha","826-746-1025"
"31690","31690","Jordan Wheeler","F","1957-02-19","Primo","001-255-928-8451"
"31691","31691","Thomas Lee","F","1984-06-27","Filho","001-896-251-7546x865"
"31692","31692","Sharon Flowers","F","1967-09-06","Nora","653-090-2280x94336"
"31693","31693","Daniel Smith","F","1989-10-27","Cônjuge","076.094.6761x1446"
"31694","31694","Jasmine Williams","M","1998-05-31","Sobrinho","001-332-215-2760x82963"
"31695","31695","Alexis Acosta","M","1954-12-20","Nora","+1-570-299-9996x5730"
"31696","31696","John Miller","F","1979-12-11","Filho","+1-972-182-3113x655"
"31697","31697","Charles Ross","M","1968-02-23","Sobrinho","001-271-045-8622x979"
"31698","31698","David Ruiz","M","1978-11-05","Cônjuge","+1-065-690-2121x451"
"31699","31699","Claire Walker","M","1960-02-04","Nora","418.002.2872"
"31700","31700","Jennifer Roberson MD","M","1990-06-06","Cônjuge","2453931095"
"31701","31701","Jeff Fitzgerald","F","1981-01-06","Filho","467-165-1738x902"
"31702","31702","Ryan Bautista","F","1961-07-02","Primo","923.052.3697"
"31703","31703","Heather Stewart","F","1984-12-17","Primo","001-616-276-6971x75619"
"31704","31704","Dana Jordan","M","1997-07-13","Sobrinho","+1-074-689-7196"
"31705","31705","Joseph Howard","M","1978-10-29","Filho","202.338.0774x25572"
"31706","31706","Stephanie Gonzalez","F","2003-02-20","Filho","527.774.6822x63872"
"31707","31707","Emily Anderson","F","1973-04-04","Nora","1227106523"
"31708","31708","Dominique Molina","M","1956-07-25","Nora","(038)419-7647x773"
"31709","31709","Bernard Henry","F","1989-01-24","Sobrinho","+1-021-478-5374"
"31710","31710","Randy Smith","F","2002-08-19","Primo","+1-012-463-1979x1824"
"31711","31711","Jason Wallace","F","2000-03-14","Primo","473.581.1953x278"
"31712","31712","Michael Novak","F","1957-01-10","Primo","001-199-706-2531"
"31713","31713","Catherine Rodriguez","F","1984-11-11","Filha","999.590.8750x756"
"31714","31714","John Rhodes","F","1998-03-19","Filha","174.813.8878x68251"
"31715","31715","Sandra Walker","M","1991-09-03","Cônjuge","(180)274-6742x1872"
"31716","31716","Jacqueline Nolan","F","1959-03-26","Genro","562.337.6227x84629"
"31717","31717","Stephanie Johnson","F","1984-10-30","Filha","950.820.9382x8772"
"31718","31718","John Hall","M","1978-10-31","Filho","(963)662-5364x3715"
"31719","31719","Caleb Barrera","F","1969-02-09","Filha","+1-527-398-9756x52987"
"31720","31720","Christopher Marsh","F","1976-02-22","Cônjuge","+1-533-677-1007x463"
"31721","31721","Veronica Floyd","M","1967-09-29","Primo","+1-506-772-3356"
"31722","31722","Daniel Santos","F","1983-03-28","Filha","574.690.8338"
"31723","31723","Lisa Clayton","F","1999-07-13","Sobrinho","001-436-177-1715"
"31724","31724","Thomas Johnson","M","1977-05-27","Cônjuge","331-214-7399x50332"
"31725","31725","Kimberly Smith","M","1985-01-01","Cônjuge","789.360.8435"
"31726","31726","John Wilson","F","1988-12-13","Nora","+1-694-368-1291x6411"
"31727","31727","Kelsey Alvarez","M","1968-12-20","Cônjuge","177-523-5746"
"31728","31728","Kayla Benson","F","1979-06-22","Filho","(684)122-7886"
"31729","31729","Carolyn Lewis","M","1967-09-21","Nora","5452469192"
"31730","31730","Patricia Ortiz","M","2004-12-16","Sobrinho","513.137.4800"
"31731","31731","Yolanda Davis","M","1955-09-22","Filha","(866)208-9496"
"31732","31732","Christopher Stokes","M","1973-08-08","Filha","(805)353-5064x792"
"31733","31733","Lisa Snow","M","1994-09-20","Cônjuge","160-601-5469"
"31734","31734","John Huber DDS","M","1974-11-14","Cônjuge","(999)836-0177"
"31735","31735","Nancy Anderson","F","1991-05-25","Sobrinho","643.800.4923x654"
"31736","31736","Joseph Hill","F","1974-11-02","Nora","001-138-398-7187x812"
"31737","31737","Sarah Mays","F","1961-08-10","Cônjuge","001-808-958-2401x909"
"31738","31738","Bryan Johnson","M","1965-06-05","Nora","898-855-5451x0499"
"31739","31739","Penny Hatfield","F","2000-09-07","Filha","604-595-3803"
"31740","31740","Howard Valdez","M","2005-06-26","Primo","001-939-303-4986x2691"
"31741","31741","Shannon Baldwin","F","1993-08-20","Nora","251-181-0342"
"31742","31742","Jennifer Price","F","1970-05-28","Sobrinho","6858164316"
"31743","31743","Amber Carter","M","2000-04-08","Primo","001-360-173-1741"
"31744","31744","Anna Jackson","M","1995-07-19","Cônjuge","001-248-084-9648"
"31745","31745","Megan Webster","M","1973-02-12","Sobrinho","476.451.6308x8069"
"31746","31746","Kimberly Barry","F","1971-07-24","Primo","001-313-407-4586x3657"
"31747","31747","Sarah Yang","F","1985-10-09","Nora","001-679-897-6352"
"31748","31748","Andrew Fuentes","F","1963-08-31","Filho","084-139-9306"
"31749","31749","Isaiah Jackson","F","1994-01-01","Filha","628-047-6702x6834"
"31750","31750","Kenneth Powell","M","1969-04-24","Cônjuge","001-812-273-0604"
"31751","31751","Laurie Moore","F","1991-08-11","Nora","001-204-146-2099x1578"
"31752","31752","John Smith","F","2004-08-20","Cônjuge","657-294-5114x490"
"31753","31753","Christopher Lewis","F","1969-04-27","Nora","+1-781-114-4776x69095"
"31754","31754","Lindsey Rodriguez","F","1963-09-29","Primo","648.915.6963x11308"
"31755","31755","Carrie Duke","F","1995-04-09","Cônjuge","159-983-5258x864"
"31756","31756","Alexa Cole","M","1971-08-02","Genro","801.023.3397"
"31757","31757","Mike Mahoney","M","1992-06-01","Filha","001-219-030-5394"
"31758","31758","James Watson","F","1968-08-30","Sobrinho","570-116-4929"
"31759","31759","Nicole Barnes","F","1976-12-25","Nora","6866255668"
"31760","31760","Anthony Nelson","M","1968-07-16","Nora","(984)400-1617"
"31761","31761","David Farmer","F","1976-04-28","Filha","(772)730-0574"
"31762","31762","Todd Stanley","F","1990-04-13","Sobrinho","+1-837-335-9988x1460"
"31763","31763","Tanya Davis","M","1980-12-24","Primo","858-783-4515"
"31764","31764","Perry Hoffman","F","1956-12-28","Primo","+1-273-185-5756x644"
"31765","31765","Stephanie Newman","F","1962-06-27","Filho","278-421-2807x9065"
"31766","31766","Rachel Reynolds","F","1989-07-18","Cônjuge","815.191.6151x32466"
